tmnode_id,embarcadero_cong,pacheights_cong,stanford_cong
50214,3791.33691406,4500.0,1575.11999512
50215,3450.49707031,4500.0,1234.2800293
50216,4500.0,4500.0,4500.0
50217,3482.90795898,4500.0,4500.0
50218,4037.49194336,4500.0,1821.27502441
50219,1607.43395996,4500.0,4500.0
50220,1605.41394043,4500.0,4500.0
50221,1994.27905273,4500.0,4500.0
50222,3910.84301758,4500.0,1752.01599121
50223,3057.65991211,4500.0,4500.0
50224,1594.60998535,4500.0,4500.0
50225,1728.81298828,4500.0,4500.0
50226,3384.95410156,4500.0,1186.6550293
50227,2501.82299805,4500.0,525.348999023
50228,4500.0,4500.0,4500.0
50229,1568.13500977,4500.0,4500.0
50230,3463.30395508,4500.0,1844.59899902
50231,4500.0,4500.0,4500.0
50232,3171.5300293,4500.0,4500.0
50233,3302.87792969,4500.0,1144.05102539
50234,3163.85791016,4500.0,2032.4029541
50235,4500.0,4500.0,2335.39697266
50236,3746.11401367,4500.0,4500.0
50237,4500.0,4500.0,2395.45288086
50238,1345.33996582,1034.11401367,4500.0
50239,1544.04699707,4500.0,4500.0
50240,2424.30908203,4500.0,145.132995605
50241,804.994995117,4500.0,4500.0
50242,3355.5949707,4500.0,1139.37805176
50243,2601.52392578,4500.0,1909.3260498
50244,4500.0,4500.0,4500.0
50245,4500.0,4500.0,4500.0
50246,3119.41699219,4500.0,1642.10095215
50247,4500.0,4500.0,4500.0
50248,2205.71606445,4500.0,4500.0
50249,4500.0,4500.0,4500.0
50250,3460.05102539,4500.0,1243.83398438
50251,3102.95996094,4500.0,944.132995605
50252,3713.21289062,4500.0,1687.77001953
50253,3762.53808594,4500.0,1546.32104492
50254,3430.07592773,4500.0,1213.85900879
50255,4500.0,4500.0,4500.0
50256,2913.73999023,4500.0,734.353027344
50257,3571.77587891,4500.0,1355.55895996
50258,1736.3659668,4500.0,1508.05603027
50259,1749.60705566,4500.0,1521.29699707
50260,1746.64794922,4500.0,1518.3380127
50261,4500.0,4500.0,4500.0
50262,4011.57006836,4500.0,4500.0
50263,1756.36096191,4500.0,1526.0279541
50264,1757.42700195,4500.0,1527.8380127
50265,4495.34082031,4500.0,2279.12402344
50266,1759.30700684,4500.0,1528.97399902
50267,2227.10302734,4500.0,747.781982422
50268,748.849975586,4500.0,4500.0
50269,3792.73095703,4500.0,1576.51403809
50270,3672.68798828,4500.0,1592.03503418
50271,362.122009277,4500.0,4500.0
50272,4500.0,4500.0,4500.0
50273,4500.0,4500.0,4500.0
50274,562.281005859,4500.0,4500.0
50275,557.57598877,4500.0,4500.0
50276,3411.05200195,4500.0,1194.83496094
50277,4500.0,4500.0,4500.0
50278,4500.0,4500.0,2688.27490234
50279,953.223999023,4500.0,4500.0
50280,1174.07995605,4500.0,4500.0
50281,4500.0,4500.0,4500.0
50282,3988.88110352,4500.0,1772.66394043
50283,4035.29003906,4500.0,1819.07299805
50284,2873.63110352,4500.0,4500.0
50285,4146.85791016,4500.0,1963.33300781
50286,4126.73291016,4500.0,1910.51599121
50287,4418.66308594,4500.0,4500.0
50288,2836.9609375,4500.0,4500.0
50289,1745.07995605,4500.0,1516.77001953
50290,3065.01904297,4500.0,906.192016602
50291,3052.46801758,4500.0,893.640991211
50292,2852.91601562,4500.0,4500.0
50293,3747.65087891,4500.0,1531.43395996
50294,1158.03100586,4500.0,4500.0
50295,780.656005859,4500.0,4500.0
50296,3443.6730957,4500.0,1227.45605469
50297,3184.00805664,4500.0,925.419006348
50298,4500.0,4500.0,4500.0
50299,4500.0,4500.0,4500.0
50300,3608.34912109,4500.0,1392.13195801
50301,4500.0,4500.0,4500.0
50302,3085.73193359,4500.0,820.288024902
50303,4500.0,4500.0,4500.0
50304,926.148986816,4500.0,4500.0
50305,3124.15600586,4500.0,965.328979492
50306,722.32800293,4500.0,4500.0
50307,3025.03808594,4500.0,808.820983887
50308,996.856018066,4500.0,4500.0
50309,888.478027344,4500.0,4500.0
50310,4500.0,4500.0,4500.0
50311,2724.31689453,4500.0,4500.0
50312,2723.47607422,4500.0,4500.0
50313,825.536987305,514.310974121,4500.0
50314,2336.47607422,4500.0,740.393005371
50315,1776.82800293,4500.0,1133.43994141
50316,3931.22705078,4500.0,4500.0
50317,1783.14697266,4500.0,1139.7590332
50318,2751.50390625,4500.0,489.140014648
50319,2746.73803711,4500.0,484.37399292
50320,2200.61010742,4500.0,409.544006348
50321,3099.23608398,4500.0,2977.14599609
50322,3601.88110352,4500.0,1385.66394043
50323,4500.0,4500.0,4500.0
50324,3558.72607422,4500.0,1342.5090332
50325,515.369018555,4500.0,4500.0
50326,473.143005371,4500.0,4500.0
50327,499.25,4500.0,4500.0
50328,4500.0,4500.0,2793.65209961
50329,912.020996094,4500.0,4500.0
50330,2256.11694336,4500.0,306.631988525
50331,460.95300293,4500.0,4500.0
50332,1496.37805176,4500.0,1421.60705566
50333,634.880981445,4500.0,4500.0
50334,4500.0,4500.0,4500.0
50335,3974.98803711,4500.0,4500.0
50336,3547.51293945,4500.0,1331.29602051
50337,4500.0,4500.0,4500.0
50338,1801.7989502,4500.0,4500.0
50339,1809.85803223,4500.0,4500.0
50340,1818.88305664,4500.0,4500.0
50341,4500.0,4500.0,4500.0
50342,2206.73803711,4500.0,4500.0
50343,4200.50292969,4500.0,1984.28601074
50344,3412.62304688,4500.0,1253.79602051
50345,976.765014648,4500.0,4500.0
50346,978.481994629,4500.0,4500.0
50347,964.127990723,4500.0,4500.0
50348,2464.45288086,4500.0,2330.03198242
50349,3719.5769043,4500.0,1707.56896973
50350,4500.0,4500.0,4500.0
50351,3119.99389648,4500.0,961.166992188
50352,963.744995117,764.54699707,4500.0
50353,3417.93603516,4500.0,2075.38696289
50354,1723.43005371,4500.0,1495.11999512
50355,2970.98193359,4500.0,4500.0
50356,4500.0,4500.0,2694.65087891
50357,4500.0,4500.0,4500.0
50358,2930.96411133,4500.0,575.382019043
50359,660.291992188,4500.0,4500.0
50360,4500.0,4500.0,4500.0
50361,1615.24194336,4500.0,4500.0
50362,2422.52807617,4500.0,148.718002319
50363,4500.0,4500.0,4500.0
50364,3487.18701172,4500.0,1328.35998535
50365,3970.69506836,4500.0,1754.47802734
50366,2863.49902344,4500.0,647.281982422
50367,3323.40795898,4500.0,1098.29699707
50368,1637.78405762,4500.0,4500.0
50369,3203.21606445,4500.0,1787.67504883
50370,3668.36108398,4500.0,1509.53405762
50371,4500.0,4500.0,4500.0
50372,4500.0,4500.0,4500.0
50373,3244.3449707,4500.0,1828.80395508
50374,3251.24194336,4500.0,1835.7010498
50375,3261.47412109,4500.0,1845.9329834
50376,2655.20410156,4500.0,454.317993164
50377,2634.97705078,4500.0,481.037994385
50378,4500.0,4500.0,4500.0
50379,4500.0,4500.0,4500.0
50380,4038.13500977,4500.0,1821.91796875
50381,4038.48193359,4500.0,1822.26501465
50382,2270.06396484,4500.0,4500.0
50383,2577.32202148,4500.0,547.638000488
50384,3887.81689453,4500.0,4500.0
50385,4045.32592773,4500.0,1829.10900879
50386,4236.31298828,4500.0,2052.78808594
50387,2923.17993164,4500.0,2780.50195312
50388,1561.95898438,4500.0,4500.0
50389,3523.56689453,4500.0,1364.73999023
50390,4500.0,4500.0,4500.0
50391,3457.88208008,4500.0,1241.66503906
50392,2945.22509766,4500.0,4500.0
50393,2974.61010742,4500.0,4500.0
50394,2978.9140625,4500.0,4500.0
50395,2335.80004883,4500.0,4500.0
50396,4500.0,4500.0,4500.0
50397,4500.0,4500.0,4500.0
50398,4500.0,4500.0,4500.0
50399,3344.43603516,4500.0,4500.0
50400,4500.0,4500.0,3821.50708008
50401,1885.34399414,4500.0,4500.0
50402,1833.58605957,4500.0,4500.0
50403,4302.23388672,4500.0,4500.0
50404,2272.69995117,4500.0,4500.0
50405,2525.25708008,4500.0,4500.0
50406,4500.0,4500.0,4500.0
50407,4500.0,4500.0,3547.80297852
50408,3491.0390625,4500.0,1274.82202148
50409,463.988006592,319.04800415,4500.0
50410,3481.64892578,4500.0,1265.43200684
50411,3539.39306641,4500.0,1949.46203613
50412,3514.00610352,4500.0,1966.84997559
50413,2950.44506836,4500.0,2804.93798828
50414,1168.10302734,4500.0,4500.0
50415,4500.0,4500.0,4500.0
50416,3491.72900391,4500.0,1275.51196289
50417,1107.91296387,4500.0,4500.0
50418,1666.95605469,4500.0,4500.0
50419,1105.78894043,4500.0,4500.0
50420,1084.53796387,4500.0,4500.0
50421,3673.15991211,4500.0,1456.94299316
50422,3527.34204102,4500.0,2162.93505859
50423,3652.72900391,4500.0,1436.51196289
50424,2967.00805664,4500.0,683.961975098
50425,2205.70898438,4500.0,4500.0
50426,3830.35205078,4500.0,1671.52502441
50427,1389.94604492,4500.0,4500.0
50428,4063.32397461,4500.0,4500.0
50429,2184.24194336,4500.0,4500.0
50430,1389.02197266,4500.0,4500.0
50431,4500.0,4500.0,4500.0
50432,3163.70605469,4500.0,4500.0
50433,126.15599823,4500.0,4500.0
50434,581.866027832,4500.0,4500.0
50435,3690.52099609,4500.0,1474.30395508
50436,4500.0,4500.0,3814.72290039
50437,3717.32397461,4500.0,1501.10705566
50438,3899.76904297,4500.0,1683.55200195
50439,3576.375,4500.0,1417.54797363
50440,3360.35693359,4500.0,1144.14001465
50441,3363.53100586,4500.0,1147.31396484
50442,2044.9119873,4500.0,4500.0
50443,3416.92700195,4500.0,1258.09997559
50444,470.230987549,4500.0,4500.0
50445,3404.88305664,4500.0,1188.66601562
50446,3412.15600586,4500.0,1195.93896484
50447,1884.83300781,4500.0,4500.0
50448,4500.0,4500.0,4500.0
50449,2993.18603516,4500.0,1622.49694824
50450,1981.72399902,4500.0,4500.0
50451,3004.21704102,4500.0,1633.5279541
50452,3035.87402344,4500.0,1665.18505859
50453,3021.60498047,4500.0,1650.91601562
50454,3302.02807617,4500.0,4500.0
50455,1347.09899902,4500.0,4500.0
50456,4500.0,4500.0,4500.0
50457,3309.76806641,4500.0,4500.0
50458,3424.56811523,4500.0,4500.0
50459,3297.13305664,4500.0,4500.0
50460,2889.85009766,4500.0,665.190979004
50461,4500.0,4500.0,4500.0
50462,4500.0,4500.0,2867.50097656
50463,4500.0,4500.0,2869.57202148
50464,3996.46411133,4500.0,1780.24694824
50465,2988.62402344,4500.0,695.919006348
50466,828.54901123,517.322998047,4500.0
50467,3510.08007812,4500.0,1351.25305176
50468,4500.0,4500.0,4500.0
50469,891.955993652,4500.0,4500.0
50470,839.554016113,4500.0,4500.0
50471,3654.55395508,4500.0,4500.0
50472,3492.25097656,4500.0,1276.03405762
50473,3520.8449707,4500.0,1362.01794434
50474,3512.2590332,4500.0,1353.43200684
50475,3681.04296875,4500.0,1464.8260498
50476,3490.0390625,4500.0,4500.0
50477,594.187011719,4500.0,4500.0
50478,828.333984375,4500.0,4500.0
50479,3503.63208008,4500.0,4500.0
50480,3303.67211914,4500.0,1087.45495605
50481,4500.0,4500.0,4500.0
50482,3323.85009766,4500.0,1107.63305664
50483,3711.01000977,4500.0,1552.1829834
50484,2839.34594727,4500.0,1313.81994629
50485,3297.02587891,4500.0,1080.80895996
50486,1362.99499512,4500.0,4500.0
50487,1370.97302246,4500.0,4500.0
50488,3285.76098633,4500.0,1069.54394531
50489,3275.28808594,4500.0,1059.07104492
50490,1608.91003418,4500.0,1334.375
50491,3337.90087891,4500.0,1121.68395996
50492,3383.43701172,4500.0,1167.2199707
50493,2494.56591797,4500.0,4500.0
50494,4500.0,4500.0,4500.0
50495,1124.63500977,4500.0,4500.0
50496,1622.36303711,4500.0,4500.0
50497,1895.70495605,4500.0,4500.0
50498,324.688995361,4500.0,4500.0
50499,3044.61889648,4500.0,1690.36804199
50500,231.56300354,4500.0,4500.0
50501,2408.35888672,4500.0,4500.0
50502,4500.0,4500.0,4500.0
50503,2746.64404297,4500.0,334.574005127
50504,3421.16796875,4500.0,1204.9510498
50505,1739.5579834,4500.0,1511.24804688
50506,2166.55102539,4500.0,4500.0
50507,1068.45800781,4500.0,4500.0
50508,4206.49316406,4500.0,2022.96801758
50509,4500.0,4500.0,4500.0
50510,4180.02783203,4500.0,1996.50305176
50511,3772.12402344,4500.0,1555.90698242
50512,4500.0,4500.0,4500.0
50513,4500.0,4500.0,4500.0
50514,389.615997314,262.369995117,4500.0
50515,3615.0300293,4500.0,1456.20300293
50516,4500.0,4500.0,3051.34594727
50517,4500.0,4500.0,3049.28808594
50518,2349.36206055,4500.0,779.643981934
50519,4500.0,4500.0,3059.72094727
50520,4500.0,4500.0,4500.0
50521,4500.0,4500.0,4500.0
50522,1442.77099609,4500.0,4500.0
50523,3446.71606445,4500.0,1287.88903809
50524,3435.80297852,4500.0,1276.97595215
50525,1443.74597168,4500.0,4500.0
50526,4500.0,4500.0,4500.0
50527,1002.78601074,982.476989746,4500.0
50528,4500.0,4500.0,4500.0
50529,4500.0,4500.0,4500.0
50530,2631.23803711,4500.0,433.0
50531,3917.11010742,4500.0,1700.89294434
50532,4500.0,4500.0,4500.0
50533,3592.75292969,4500.0,1433.92602539
50534,3595.06494141,4500.0,1436.23803711
50535,3431.36889648,4500.0,1215.15197754
50536,3439.87402344,4500.0,1223.65698242
50537,3067.31811523,4500.0,784.447998047
50538,3907.70410156,4500.0,1691.48706055
50539,3074.61206055,4500.0,791.742004395
50540,3907.12402344,4500.0,1690.90698242
50541,401.213989258,257.313995361,4500.0
50542,4500.0,4500.0,4500.0
50543,4500.0,4500.0,4500.0
50544,3675.77807617,4500.0,1459.56103516
50545,3668.20288086,4500.0,1451.98596191
50546,4500.0,4500.0,4500.0
50547,4500.0,4500.0,4500.0
50548,3749.0090332,4500.0,1532.79199219
50549,1156.32995605,4500.0,4500.0
50550,3543.78710938,4500.0,1327.56994629
50551,3550.40795898,4500.0,1334.19104004
50552,1649.52502441,4500.0,1006.13702393
50553,4500.0,4500.0,4500.0
50554,1169.73901367,4500.0,4500.0
50555,1009.33398438,4500.0,4500.0
50556,4500.0,4500.0,4500.0
50557,609.533996582,4500.0,4500.0
50558,706.525024414,4500.0,4500.0
50559,4500.0,4500.0,4500.0
50560,2954.15698242,4500.0,4500.0
50561,3164.36889648,4500.0,1005.54199219
50562,3723.28100586,4500.0,1564.45397949
50563,2937.4609375,4500.0,4500.0
50564,2787.27294922,4500.0,4500.0
50565,4500.0,4500.0,4500.0
50566,4500.0,4500.0,4500.0
50567,3918.66894531,4500.0,1735.14404297
50568,3533.28588867,4500.0,1805.09094238
50569,3927.70703125,4500.0,1711.48999023
50570,2490.29296875,4500.0,4500.0
50571,4500.0,4500.0,4500.0
50572,1300.44897461,4500.0,4500.0
50573,2835.97705078,4500.0,466.057006836
50574,2465.85498047,4500.0,779.193969727
50575,1713.26403809,4500.0,1247.36401367
50576,3481.0,4500.0,1322.17297363
50577,1699.20703125,4500.0,1222.375
50578,2085.92993164,4500.0,923.215026855
50579,1707.47399902,4500.0,1235.76000977
50580,1839.61206055,4500.0,4500.0
50581,4500.0,4500.0,4500.0
50582,1208.33496094,4500.0,4500.0
50583,221.925994873,4500.0,4500.0
50584,4500.0,4500.0,4500.0
50585,4500.0,4500.0,4500.0
50586,482.401000977,4500.0,4500.0
50587,2456.93310547,4500.0,4500.0
50588,4500.0,4500.0,4500.0
50589,2546.25097656,4500.0,200.73500061
50590,2797.58203125,4500.0,4500.0
50591,3613.14990234,4500.0,1396.9329834
50592,2800.95288086,4500.0,4500.0
50593,2810.79589844,4500.0,4500.0
50594,2703.51806641,4500.0,1953.58300781
50595,2802.47192383,4500.0,4500.0
50596,3651.08007812,4500.0,1434.86303711
50597,3638.82299805,4500.0,1881.49804688
50598,3903.21411133,4500.0,1719.68896484
50599,3603.25488281,4500.0,1387.03796387
50600,4435.64306641,4500.0,4500.0
50601,3511.52490234,4500.0,1352.69799805
50602,2634.73095703,4500.0,418.514007568
50603,2645.04199219,4500.0,428.825012207
50604,1424.22497559,4500.0,4500.0
50605,4500.0,4500.0,3000.13891602
50606,3498.94091797,3187.71508789,4500.0
50607,1364.67504883,4500.0,4500.0
50608,3217.47094727,4500.0,4500.0
50609,2084.90209961,4500.0,855.179992676
50610,4414.71777344,4500.0,4500.0
50611,4500.0,4500.0,4500.0
50612,2088.92993164,4500.0,846.645996094
50613,3603.03710938,4500.0,1875.75500488
50614,1041.42102051,4500.0,4500.0
50615,2850.98608398,4500.0,1847.76196289
50616,1930.73205566,4500.0,4500.0
50617,4500.0,4500.0,4500.0
50618,2773.05004883,4500.0,4500.0
50619,3586.77392578,4500.0,2173.15893555
50620,3941.78295898,4500.0,1758.25805664
50621,2039.6920166,4500.0,4500.0
50622,3670.81689453,4500.0,1593.90600586
50623,718.577026367,636.351989746,4500.0
50624,3564.78198242,4500.0,1405.95495605
50625,2935.77392578,4500.0,597.979980469
50626,1604.83105469,4500.0,4500.0
50627,3223.62988281,4500.0,4500.0
50628,1493.0579834,4500.0,4500.0
50629,2630.58398438,4500.0,1980.23706055
50630,3458.21289062,4500.0,1241.99597168
50631,4500.0,4500.0,4500.0
50632,2260.20898438,4500.0,310.722991943
50633,1720.02905273,4500.0,4500.0
50634,3903.60888672,4500.0,1687.39196777
50635,811.208007812,4500.0,4500.0
50636,3644.55493164,4500.0,1967.36206055
50637,2372.67895508,4500.0,4500.0
50638,1830.20703125,4500.0,1269.14294434
50639,2820.49511719,4500.0,604.00201416
50640,4345.27880859,4500.0,4500.0
50641,3222.76904297,4500.0,1006.55200195
50642,3746.94702148,4500.0,1588.11999512
50643,3229.70410156,4500.0,1013.48699951
50644,2684.61108398,4500.0,4500.0
50645,4005.5,4500.0,1821.97497559
50646,3246.37109375,4500.0,1030.15405273
50647,1840.5279541,4500.0,1258.82202148
50648,4500.0,4500.0,4500.0
50649,1369.15405273,4500.0,4500.0
50650,1585.64196777,4500.0,1460.82495117
50651,926.570983887,4500.0,4500.0
50652,890.453979492,4500.0,4500.0
50653,3186.15698242,4500.0,980.684020996
50654,4500.0,4500.0,4500.0
50655,2390.06201172,4500.0,4500.0
50656,4500.0,4500.0,4500.0
50657,3891.91894531,4500.0,1675.70202637
50658,4500.0,4500.0,4500.0
50659,1835.32202148,4500.0,4500.0
50660,2650.4909668,4500.0,4500.0
50661,1939.13793945,4500.0,1116.59899902
50662,1959.38793945,4500.0,1136.84899902
50663,3033.86694336,4500.0,1618.3260498
50664,3568.81396484,4500.0,1352.5970459
50665,1029.33203125,4500.0,4500.0
50666,1830.92199707,4500.0,4500.0
50667,2412.41796875,4500.0,2184.10791016
50668,1703.11303711,4500.0,4500.0
50669,1968.05102539,4500.0,1145.51196289
50670,1983.85095215,4500.0,1161.31201172
50671,2468.13989258,4500.0,4500.0
50672,3323.42700195,4500.0,1107.20996094
50673,3657.58398438,4500.0,1863.4119873
50674,451.786987305,4500.0,4500.0
50675,4500.0,4500.0,4500.0
50676,3317.92602539,4500.0,1101.70898438
50677,1069.0880127,4500.0,4500.0
50678,3663.56494141,4500.0,1447.34802246
50679,1992.48999023,4500.0,4500.0
50680,3726.5859375,4500.0,1510.36901855
50681,1283.5090332,972.28302002,4500.0
50682,1847.8260498,4500.0,712.198974609
50683,2827.24511719,4500.0,602.585998535
50684,3817.08203125,4500.0,4500.0
50685,1345.4699707,4500.0,4500.0
50686,3776.14599609,4500.0,1617.31896973
50687,3564.31689453,4500.0,1405.48999023
50688,4500.0,4500.0,4500.0
50689,4500.0,4500.0,4500.0
50690,4500.0,4500.0,4500.0
50691,4500.0,4500.0,4500.0
50692,1603.28100586,4500.0,4500.0
50693,1691.49401855,4500.0,1463.18395996
50694,4500.0,4500.0,4500.0
50695,2317.94091797,4500.0,4500.0
50696,2826.44189453,4500.0,4500.0
50697,657.857971191,422.165985107,4500.0
50698,2194.59692383,4500.0,4500.0
50699,4500.0,4500.0,4500.0
50700,2865.43701172,4500.0,4500.0
50701,4343.06982422,4500.0,4500.0
50702,4500.0,4500.0,4500.0
50703,358.667999268,4500.0,4500.0
50704,4353.12011719,4500.0,4500.0
50705,3544.0949707,4500.0,1327.87805176
50706,918.953979492,4500.0,4500.0
50707,2939.98193359,4500.0,2794.47509766
50708,2878.27392578,4500.0,4500.0
50709,3383.45410156,4500.0,1167.23706055
50710,3097.60888672,4500.0,1724.12194824
50711,4500.0,4500.0,4500.0
50712,2854.47094727,4500.0,4500.0
50713,2863.29003906,4500.0,4500.0
50714,4011.99902344,4500.0,4500.0
50715,4042.64404297,4500.0,4500.0
50716,524.95300293,4500.0,4500.0
50717,3827.32397461,4500.0,1611.10705566
50718,1914.00402832,4500.0,4500.0
50719,3039.76708984,4500.0,615.088012695
50720,578.903015137,4500.0,4500.0
50721,3756.80004883,4500.0,1540.58300781
50722,3476.3190918,4500.0,2004.5369873
50723,4500.0,4500.0,4500.0
50724,3304.90405273,4500.0,1090.79602051
50725,3222.08300781,4500.0,1005.86602783
50726,3682.5300293,4500.0,1483.05297852
50727,1930.23803711,4500.0,4500.0
50728,827.765991211,4500.0,4500.0
50729,1928.66601562,4500.0,4500.0
50730,3536.61010742,4500.0,1377.78295898
50731,978.218017578,4500.0,4500.0
50732,3647.01293945,4500.0,1488.18603516
50733,2980.89990234,4500.0,764.682983398
50734,3676.31396484,4500.0,1517.48706055
50735,2915.88989258,4500.0,1715.83300781
50736,2926.7800293,4500.0,1726.72302246
50737,3649.52709961,4500.0,1490.69995117
50738,3664.02490234,4500.0,1505.19799805
50739,3500.14794922,4500.0,1341.32104492
50740,1374.20202637,4500.0,4500.0
50741,997.593994141,4500.0,4500.0
50742,4500.0,4500.0,2977.75610352
50743,3699.47094727,4500.0,1483.25402832
50744,3691.07910156,4500.0,1474.86206055
50745,1766.72998047,4500.0,1300.82995605
50746,1895.95800781,4500.0,4500.0
50747,3306.43994141,4500.0,1890.89904785
50748,3245.05102539,4500.0,1829.51000977
50749,4500.0,4500.0,4500.0
50750,1178.49401855,4500.0,4500.0
50751,3407.25,4500.0,1191.03295898
50752,3395.1640625,4500.0,3032.98803711
50753,3974.8190918,4500.0,1758.60205078
50754,1729.26599121,4500.0,4500.0
50755,549.059020996,4500.0,4500.0
50756,2398.30908203,4500.0,2322.71191406
50757,1911.10205078,4500.0,4500.0
50758,2395.37207031,4500.0,2250.26391602
50759,3828.26000977,4500.0,1669.4329834
50760,2403.32202148,4500.0,2175.01196289
50761,2898.1159668,4500.0,4500.0
50762,2634.55395508,4500.0,4500.0
50763,4500.0,4500.0,4500.0
50764,4500.0,4500.0,3915.84301758
50765,4500.0,4500.0,4500.0
50766,3662.79394531,4500.0,1503.96704102
50767,1689.39501953,4500.0,4500.0
50768,1601.51403809,4500.0,4500.0
50769,3758.55395508,4500.0,1599.72705078
50770,3672.37109375,4500.0,1456.15405273
50771,4500.0,4500.0,4500.0
50772,1203.77197266,4500.0,4500.0
50773,2659.42602539,4500.0,4500.0
50774,3771.10693359,4500.0,1801.22094727
50775,3560.17797852,4500.0,1833.70703125
50776,3980.27001953,4500.0,4500.0
50777,4500.0,4500.0,4500.0
50778,4500.0,4500.0,4500.0
50779,4500.0,4500.0,4500.0
50780,3671.73095703,4500.0,4500.0
50781,3839.88208008,4500.0,1623.66503906
50782,3417.69799805,4500.0,1258.87097168
50783,479.29800415,329.70300293,4500.0
50784,4500.0,4500.0,4500.0
50785,4500.0,4500.0,4500.0
50786,4500.0,4500.0,4500.0
50787,4500.0,4500.0,4500.0
50788,608.234985352,526.010009766,4500.0
50789,522.489013672,372.894012451,4500.0
50790,3451.53198242,4500.0,1292.70495605
50791,4500.0,4500.0,4500.0
50792,4500.0,4500.0,4500.0
50793,4500.0,4500.0,4500.0
50794,4500.0,4500.0,4500.0
50795,4500.0,4500.0,4500.0
50796,4500.0,4500.0,4500.0
50797,4500.0,4500.0,4500.0
50798,3203.41308594,4500.0,1787.87194824
50799,4500.0,4500.0,4500.0
50800,1241.75305176,4500.0,4500.0
50801,3460.65087891,4500.0,1244.43395996
50802,4500.0,4500.0,4500.0
50803,794.705993652,4500.0,4500.0
50804,4500.0,4500.0,2749.07788086
50805,4500.0,4500.0,4500.0
50806,4500.0,4500.0,4500.0
50807,3595.32788086,4500.0,1436.50097656
50808,3574.79907227,4500.0,2210.39208984
50809,3587.31689453,4500.0,2236.30493164
50810,368.542999268,4500.0,4500.0
50811,355.29901123,4500.0,4500.0
50812,4500.0,4500.0,4500.0
50813,1499.73999023,4500.0,4500.0
50814,64.2649993896,4500.0,4500.0
50815,1568.94995117,4500.0,4500.0
50816,4500.0,4500.0,4500.0
50817,3761.51293945,4500.0,1602.68603516
50818,1536.12902832,4500.0,4500.0
50819,4500.0,4500.0,4500.0
50820,4500.0,4500.0,4500.0
50821,1333.26403809,1022.0380249,4500.0
50822,643.398010254,4500.0,4500.0
50823,3693.19311523,4500.0,1476.97595215
50824,3810.52709961,4500.0,1651.69995117
50825,1310.32897949,999.103027344,4500.0
50826,1059.73596191,4500.0,4500.0
50827,4500.0,4500.0,3043.66308594
50828,2606.85400391,4500.0,4500.0
50829,3425.07910156,4500.0,1266.25195312
50830,78.5859985352,4500.0,4500.0
50831,719.190979004,4500.0,4500.0
50832,686.559997559,4500.0,4500.0
50833,3627.10791016,4500.0,1468.28100586
50834,3840.10888672,4500.0,4500.0
50835,3891.06005859,4500.0,1707.53503418
50836,1306.11694336,4500.0,4500.0
50837,3972.88696289,4500.0,1789.36206055
50838,1287.69897461,4500.0,4500.0
50839,1293.29504395,4500.0,4500.0
50840,3179.20800781,4500.0,1020.38098145
50841,4500.0,4500.0,4500.0
50842,3686.94604492,4500.0,4500.0
50843,4500.0,4500.0,4500.0
50844,4500.0,4500.0,4500.0
50845,3085.48803711,4500.0,706.880004883
50846,3826.01904297,4500.0,1609.80200195
50847,3844.63305664,4500.0,1628.41601562
50848,3784.9440918,4500.0,1568.72705078
50849,383.165985107,4500.0,4500.0
50850,814.257019043,4500.0,4500.0
50851,818.286010742,4500.0,4500.0
50852,4500.0,4500.0,4500.0
50853,4500.0,4500.0,4500.0
50854,2409.4909668,4500.0,883.965026855
50855,1545.71203613,4500.0,1389.82897949
50856,2399.74291992,4500.0,4500.0
50857,834.692016602,4500.0,4500.0
50858,3878.55200195,4500.0,1695.02697754
50859,3769.30200195,4500.0,1553.08496094
50860,1556.23901367,4500.0,1371.03601074
50861,1081.66003418,4500.0,4500.0
50862,3284.79003906,4500.0,3260.39501953
50863,4046.10498047,4500.0,1862.57995605
50864,2412.8190918,4500.0,887.293029785
50865,903.906982422,702.000976562,4500.0
50866,910.601013184,708.695007324,4500.0
50867,898.29498291,696.388977051,4500.0
50868,828.273010254,4500.0,4500.0
50869,3751.25805664,4500.0,1535.04101562
50870,3792.32202148,4500.0,1633.49499512
50871,817.770019531,4500.0,4500.0
50872,3027.71411133,4500.0,811.497009277
50873,3739.69189453,4500.0,1523.47497559
50874,2775.54199219,4500.0,4500.0
50875,3298.375,4500.0,1082.15795898
50876,2959.27709961,4500.0,1433.75097656
50877,3182.35400391,4500.0,966.137023926
50878,3070.78491211,4500.0,1545.2590332
50879,1093.24597168,4500.0,4500.0
50880,2391.84204102,4500.0,2246.73388672
50881,3264.44506836,4500.0,1052.84399414
50882,2398.50610352,4500.0,2253.39794922
50883,2218.49902344,4500.0,4500.0
50884,1192.68896484,4500.0,4500.0
50885,4500.0,4500.0,4500.0
50886,2944.53100586,4500.0,661.661010742
50887,2930.68994141,4500.0,1405.16394043
50888,4500.0,4500.0,2719.65209961
50889,2334.3059082,4500.0,4500.0
50890,2264.14404297,4500.0,4500.0
50891,2150.78808594,4500.0,4500.0
50892,3660.76489258,4500.0,1501.93798828
50893,3767.77001953,4500.0,1608.94299316
50894,3363.76098633,4500.0,1147.54394531
50895,3887.81591797,4500.0,1728.98901367
50896,3710.32592773,4500.0,1551.49902344
50897,3715.69604492,4500.0,1556.86901855
50898,2021.57995605,4500.0,4500.0
